object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
vulB2,vulB2,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vulB2.stl,1280,1280,0,-0.1435112059116363,0.4603659808635711,-0.2287409454584121,0.1412198096513748,0.6460680365562439,-0.1218664348125457,0.2847310304641723,0.1857020556926727,0.1068745106458664,False,True,True,1280
vulC,vulC,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vulC.stl,1280,1280,0,-0.1239818036556243,0.4700693786144256,-0.2164430022239685,0.1223780512809753,0.6307457089424133,-0.1239712312817573,0.2463598549365997,0.1606763303279876,0.0924717709422111,False,True,True,1280
vulD,vulD,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vulD.stl,1280,1280,0,-0.1030984744429588,0.48108971118927,-0.2033213078975677,0.1019135937094688,0.6147989630699158,-0.1263695359230041,0.2050120681524276,0.1337092518806457,0.0769517719745636,False,True,True,1280
vulE,vulE,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vulE.stl,2560,2560,0,-0.2575996220111847,0.4498293995857239,-0.1829266548156738,0.2452397644519806,0.5827397704124451,0.0016150074079632,0.5028393864631653,0.1329103708267212,0.1845416575670242,False,True,True,2560
vulF,vulF,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vulF.stl,1280,1280,0,-0.0584717616438865,0.5101591944694519,-0.1714110374450683,0.0600256361067295,0.5705937743186951,-0.1356621533632278,0.1184974014759063,0.0604345798492431,0.0357488840818405,False,True,True,1280
ut3_Post,ut3_Post,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut3_Post.stl,1536,1536,0,-0.2280778437852859,0.9704028964042664,0.0427881069481372,0.201283723115921,1.1531778573989868,0.2165208607912063,0.4293615818023681,0.1827749609947204,0.1737327575683593,False,True,True,1536
ut2_Post,ut2_Post,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut2_Post.stl,2048,2048,0,-0.2302731573581695,0.7306719422340393,-0.036930464208126,0.2061995565891266,0.9919353723526,0.2137498259544372,0.4364727139472961,0.2612634301185608,0.2506802976131439,False,True,True,2048
ut1_Post,ut1_Post,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut1_Post.stl,4416,4416,0,-0.237314686179161,0.5088173151016235,-0.1310653686523437,0.2135739773511886,0.7840669751167297,0.1191065609455108,0.4508886635303497,0.2752496600151062,0.2501719295978546,False,True,True,4416
ut1_Ant,ut1_Ant,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut1_Ant.stl,4096,4096,0,-0.2371372133493423,0.2962839603424072,-0.2637423872947693,0.2017842531204223,0.5214601755142212,-0.0533159784972667,0.4389214515686035,0.2251762151718139,0.2104264050722122,False,True,True,4096
ut3_Ant,ut3_Ant,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut3_Ant.stl,2016,2016,0,-0.2087616324424743,-0.0432494841516017,-0.4336431622505188,0.2041654586791992,0.154997706413269,-0.1927588880062103,0.4129270911216736,0.1982471942901611,0.2408842742443084,True,True,True,2050
ut4_Post,ut4_Post,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut4_Post.stl,1536,1536,0,-0.2168009132146835,1.1526015996932983,0.0810408219695091,0.0026150047779083,1.3262805938720703,0.2304826378822326,0.2194159179925918,0.1736789941787719,0.1494418084621429,False,True,True,1536
ut4_Ant,ut4_Ant,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/ut4_Ant.stl,1152,1152,0,-0.0814871937036514,-0.2158076912164688,-0.490657776594162,0.168356254696846,0.0035795229487121,-0.2758150398731231,0.2498434484004974,0.2193872183561325,0.2148427367210388,False,True,True,1152
Sp_Ut_Valve_Post,Sp_Ut_Valve_Post,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Sp_Ut_Valve_Post.stl,1152,1152,0,-0.1901631653308868,1.3247458934783936,0.0812882930040359,-0.0137051120400428,1.4157578945159912,0.2320515364408493,0.1764580607414245,0.0910120010375976,0.1507632434368133,False,True,True,1152
Sp_Ut_Valve_Ant,Sp_Ut_Valve_Ant,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Sp_Ut_Valve_Ant.stl,1152,1152,0,0.0084222182631492,-0.3103788197040558,-0.5262801647186279,0.144178882241249,-0.1976539492607116,-0.3469836711883545,0.1357566714286804,0.1127248704433441,0.1792964935302734,False,True,True,1152
Gonadal_Sheath_P5V,Gonadal_Sheath_P5V,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Gonadal_Sheath_P5V.stl,2480,2480,0,-0.1825266182422638,1.7776846885681152,-0.0390208847820758,-0.0459025278687477,2.238072395324707,0.1504694819450378,0.1366240978240966,0.4603877067565918,0.1894903630018234,False,True,True,2480
Oocyte_Post_8,Oocyte_Post_8,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_8.stl,896,896,0,-0.1163372546434402,3.158505916595459,-0.1742006093263626,-0.0302158407866954,3.334200143814087,-0.0634733811020851,0.0861214101314544,0.1756942272186279,0.1107272282242775,False,True,True,896
Oocyte_Post_7,Oocyte_Post_7,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_7.stl,704,704,0,-0.1197613999247551,2.9785032272338867,-0.1926811933517456,-0.0328281633555889,3.158356189727783,-0.0736368000507354,0.0869332402944564,0.1798529624938964,0.1190443933010101,False,True,True,704
Oocyte_Post_6,Oocyte_Post_6,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_6.stl,704,704,0,-0.1343710273504257,2.809642791748047,-0.1918026059865951,-0.0321760214865207,2.9790871143341064,-0.0502391159534454,0.1021950095891952,0.1694443225860595,0.1415634900331497,False,True,True,704
Oocyte_Post_5,Oocyte_Post_5,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_5.stl,704,704,0,-0.1651024371385574,2.571505069732666,-0.1641624271869659,-0.0390673503279686,2.811882734298706,-0.0059729507192969,0.1260350942611694,0.24037766456604,0.1581894755363464,False,True,True,704
Oocyte_Post_4,Oocyte_Post_4,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_4.stl,704,704,0,-0.1706720143556594,2.34740686416626,-0.1234699860215187,-0.0519082024693489,2.576709985733032,0.068394124507904,0.1187638118863105,0.2293031215667724,0.1918641030788421,False,True,True,704
Oocyte_Post_3,Oocyte_Post_3,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_3.stl,704,704,0,-0.1720311939716339,2.1695661544799805,-0.0503427684307098,-0.0505490116775035,2.3661320209503174,0.1243777871131897,0.12148217856884,0.1965658664703369,0.1747205555438995,False,True,True,704
Oocyte_Post_2,Oocyte_Post_2,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_2.stl,704,704,0,-0.1672634780406952,2.00830626487732,-0.0007164250127971,-0.0593530535697937,2.183614730834961,0.1652137488126754,0.1079104244709014,0.1753084659576416,0.1659301668405532,False,True,True,704
Oocyte_Post_1,Oocyte_Post_1,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Post_1.stl,704,704,0,-0.1790047585964203,1.8479692935943604,0.047502901405096,-0.0517333373427391,2.021068334579468,0.2052545249462127,0.1272714138031005,0.1730990409851074,0.1577516198158264,False,True,True,704
Oocyte_Ant_10,Oocyte_Ant_10,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_10.stl,704,704,0,0.0125952512025833,-2.1627352237701416,-0.0206655021756887,0.1216475516557693,-2.005422115325928,0.1369937807321548,0.109052300453186,0.1573131084442138,0.1576592773199081,False,True,True,704
Oocyte_Ant_9,Oocyte_Ant_9,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_9.stl,704,704,0,0.0191607102751731,-2.049253463745117,-0.1169948875904083,0.1250087767839431,-1.8757200241088867,0.059234581887722,0.1058480665087699,0.1735334396362304,0.1762294769287109,False,True,True,704
Oocyte_Ant_8,Oocyte_Ant_8,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_8.stl,704,704,0,0.0254666842520236,-1.917420744895935,-0.2049655318260193,0.1277118027210235,-1.733947515487671,-0.0311786737293005,0.1022451221942901,0.1834732294082641,0.1737868636846542,False,True,True,704
Oocyte_Ant_7,Oocyte_Ant_7,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_7.stl,704,704,0,0.025969460606575,-1.7737776041030884,-0.3272567689418793,0.1312460005283355,-1.5339523553848269,-0.1145524010062217,0.1052765399217605,0.2398252487182617,0.2127043604850769,False,True,True,704
Oocyte_Ant_6,Oocyte_Ant_6,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_6.stl,704,704,0,0.0182102434337139,-1.571086287498474,-0.4156499207019806,0.1319547742605209,-1.3486942052841189,-0.2316127866506576,0.1137445271015167,0.2223920822143554,0.1840371340513229,False,True,True,704
Oocyte_Ant_5,Oocyte_Ant_5,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_5.stl,704,704,0,0.0204173400998115,-1.3810853958129885,-0.4778554737567901,0.1405806839466095,-1.2169398069381714,-0.3160255849361419,0.1201633438467979,0.1641455888748169,0.1618298888206482,False,True,True,704
Oocyte_Ant_4,Oocyte_Ant_4,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_4.stl,704,704,0,0.022767636924982,-1.247501015663147,-0.5438602566719055,0.1404181718826294,-1.0865843296051023,-0.3753915131092071,0.1176505386829376,0.1609166860580444,0.1684687435626983,False,True,True,704
Oocyte_Ant_3,Oocyte_Ant_3,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_3.stl,704,704,0,0.0342377685010433,-1.0995672941207886,-0.5664820075035095,0.1431327313184738,-0.9337642192840576,-0.4334971010684967,0.1088949590921402,0.1658030748367309,0.1329849064350128,False,True,True,704
Oocyte_Ant_2,Oocyte_Ant_2,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_2.stl,704,704,0,0.0310432612895965,-0.9403170347213744,-0.5843542814254761,0.1367651969194412,-0.775441586971283,-0.4535689055919647,0.1057219356298446,0.1648754477500915,0.1307853758335113,False,True,True,704
Oocyte_Ant_1,Oocyte_Ant_1,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Oocyte_Ant_1.stl,704,704,0,0.0259080994874238,-0.7755047678947449,-0.5840535759925842,0.1303526759147644,-0.6101052761077881,-0.4523289799690246,0.1044445782899856,0.1653994917869568,0.1317245960235595,False,True,True,704
Gonadal_Sheath_A5V,Gonadal_Sheath_A5V,reproductive,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Gonadal_Sheath_A5V.stl,2272,2272,0,0.0106180226430296,-1.106736660003662,-0.5972837805747986,0.1447308957576751,-0.5336088538169861,-0.4725261032581329,0.1341128796339035,0.573127806186676,0.1247576773166656,False,True,True,2272
