object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
int5L,int5L,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int5L.stl,2240,2240,0,-0.0154339149594306,0.3484422564506531,-0.0201446190476417,0.1873841285705566,1.0729292631149292,0.45517697930336,0.2028180360794067,0.7244870066642761,0.4753215909004211,False,True,True,2240
int4V,int4V,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int4V.stl,2624,2624,0,-0.2299927026033401,-0.2963507771492004,-0.4967388808727264,0.2005452066659927,0.409651517868042,0.0497793480753898,0.4305379092693329,0.7060022950172424,0.5465182065963745,False,True,True,2624
int3V,int3V,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int3V.stl,2064,2064,0,-0.2215181291103363,-0.9902821183204652,-0.580542802810669,0.0201295688748359,-0.2539945840835571,-0.3544481694698334,0.2416476905345916,0.736287534236908,0.2260946333408355,False,True,True,2064
int2D,int2D,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int2D.stl,2240,2240,0,-0.2058012634515762,-1.688873291015625,-0.4126782715320587,0.0202635899186134,-0.9695866703987122,0.021719766780734,0.2260648608207702,0.7192866206169128,0.4343980252742767,False,True,True,2240
int1VR,int1VR,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1VR.stl,2192,2192,0,-0.2014177739620208,-2.330918073654175,-0.2139334827661514,-0.0256795957684516,-1.6986689567565918,0.327288806438446,0.1757381856441497,0.632249116897583,0.5412222743034363,False,True,True,2192
int1VL,int1VL,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1VL.stl,2176,2176,0,-0.0922595411539077,-2.330840826034546,-0.2138935178518295,0.0573660843074321,-1.6985173225402832,0.3273660242557525,0.1496256291866302,0.6323235034942627,0.5412595272064209,False,True,True,2176
int4D,int4D,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int4D.stl,2624,2624,0,-0.2300170511007309,-0.3373119235038757,-0.3508315682411194,0.2004372775554657,0.3778804838657379,0.126779168844223,0.4304543137550354,0.715192437171936,0.4776107370853424,False,True,True,2624
int6R,int6R,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int6R.stl,2624,2624,0,-0.2032461315393448,1.0630028247833252,0.0689557418227195,0.0821920409798622,1.7470169067382812,0.4594264328479767,0.2854381799697876,0.684014081954956,0.3904706835746765,False,True,True,2624
int5R,int5R,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int5R.stl,2240,2240,0,-0.2212302535772323,0.348629891872406,-0.0199816040694713,-0.0150497928261756,1.0729503631591797,0.4552102088928222,0.206180453300476,0.7243204712867737,0.4751918017864227,False,True,True,2240
vpi3_V,vpi3_V,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi3_V.stl,1888,1888,0,-0.1078694015741348,-2.369174003601074,0.2649162113666534,0.0647247061133384,-2.2870137691497803,0.3542819023132324,0.1725941002368927,0.0821602344512939,0.0893656909465789,False,True,True,1888
vpi3_D,vpi3_D,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi3_D.stl,1888,1888,0,-0.1078694388270378,-2.361979484558105,0.3061026930809021,0.0647246986627578,-2.284422874450684,0.4384939670562744,0.1725941300392151,0.0775566101074218,0.1323912739753723,False,True,True,1888
vpi2_DL,vpi2_DL,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_DL.stl,1872,1872,0,-0.0214703939855098,-2.368827104568481,0.3023605048656463,0.0600281246006488,-2.2872989177703857,0.4375970959663391,0.0814985185861587,0.0815281867980957,0.1352365911006927,False,True,True,1872
vpi2_V,vpi2_V,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_V.stl,2272,2272,0,-0.1031750813126564,-2.3750979900360107,0.2775791883468628,0.0600281432271003,-2.2888901233673096,0.3550555408000946,0.1632032245397567,0.0862078666687011,0.0774763524532318,True,True,True,2272
vpi2_DR,vpi2_DR,neuron-or-cell,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_DR.stl,1872,1872,0,-0.1031750962138176,-2.368813753128052,0.302389919757843,-0.0216942951083183,-2.2872989177703857,0.4375970959663391,0.0814808011054992,0.081514835357666,0.1352071762084961,False,True,True,1872
vpi1,vpi1,other-cell/anatomy,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi1.stl,8192,8192,0,-0.0977358147501945,-2.3796911239624023,0.2819547653198242,0.0545910783112049,-2.2854506969451904,0.4339670836925506,0.1523268967866897,0.0942404270172119,0.1520123183727264,True,True,True,8192
int9R,int9R,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int9R.stl,3008,3008,0,-0.0623752102255821,3.0524792671203613,-0.1890358030796051,0.0594915896654129,3.815419435501098,0.0485774502158165,0.121866799890995,0.7629401683807373,0.2376132607460022,False,True,True,3008
int8R,int8R,intestine,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int8R.stl,1856,1856,0,-0.0408622063696384,2.3871519565582275,-0.1749727129936218,0.0596985630691051,3.0582644939422607,0.1907336711883545,0.1005607694387435,0.6711125373840332,0.3657063841819763,False,True,True,1856
