object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
WholeBodyEnvelope,WholeBodyEnvelope,whole_body_parent,/home/asunkari/ros-worm/openworm_geometry/compartment_pipeline/non_nervous_priority_bake/debug_simple_safe_body_envelope_ellipsoid.stl,22282,22282,0,-0.3074249923229217,-3.607040882110596,-0.7212560176849365,0.305754005908966,4.625202178955078,0.7010849714279175,0.6131789982318878,8.232243061065674,1.422340989112854,False,True,True,22282
NervousSystem,NervousSystem,NervousSystem,/home/asunkari/ros-worm/openworm_geometry/compartment_pipeline/baked_priority_meshes_test/voxel_remesh_nervous/NervousSystem_baked_union_voxel_0.030.stl,3442,3442,0,-0.2710120975971222,-3.4882090091705322,-0.6612090468406677,0.2700195908546448,4.32063102722168,0.608705461025238,0.541031688451767,7.808840036392212,1.2699145078659058,False,True,True,3442
