object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
WholeBodyEnvelope,WholeBodyEnvelope,whole_body_parent,/home/asunkari/ros-worm/openworm_geometry/compartment_pipeline/non_nervous_priority_bake/debug_simple_safe_body_envelope_ellipsoid.stl,22282,22282,0,-0.3074249923229217,-3.607040882110596,-0.7212560176849365,0.305754005908966,4.625202178955078,0.7010849714279175,0.6131789982318878,8.232243061065674,1.422340989112854,False,True,True,22282
NervousSystem,NervousSystem,NervousSystem,/home/asunkari/ros-worm/openworm_geometry/compartment_pipeline/baked_priority_meshes_test/voxel_remesh_nervous/NervousSystem_baked_union_voxel_0.020.stl,7026,7026,0,-0.2816343605518341,-3.400127410888672,-0.6636635065078735,0.2632251977920532,4.320667266845703,0.6220102310180664,0.5448595583438873,7.720794677734375,1.28567373752594,False,True,True,7026
