object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
WholeBodyEnvelope,WholeBodyEnvelope,whole_body_parent,/home/asunkari/ros-worm/openworm_geometry/compartment_pipeline/non_nervous_priority_bake/debug_simple_safe_body_envelope_ellipsoid.stl,22282,22282,0,-0.3074249923229217,-3.607040882110596,-0.7212560176849365,0.305754005908966,4.625202178955078,0.7010849714279175,0.6131789982318878,8.232243061065674,1.422340989112854,False,True,True,22282
NervousSystem,NervousSystem,NervousSystem,/home/asunkari/ros-worm/openworm_geometry/compartment_pipeline/baked_priority_meshes_test/NervousSystem_concat_oriented.stl,1456886,1456886,0,-0.2898460030555725,-3.495352268218994,-0.6709195971488953,0.27619099617004395,4.4832258224487305,0.6491047143936157,0.5660369992256165,7.978578090667725,1.320024311542511,False,False,True,1456886
