file,time_ns,speciesID,speciesName,number,nEvent,sumG,sumG2,meanG_molecules_per_100eV,run_name,region_id,region_key,region_label,species_label,case,source_geometry,condition_label,dose_rate_Gy_s,pulse_s,nominal_total_dose_Gy,scaled_region_energy_eV,scaled_region_energy_J,scaled_energy_fraction_equivalent_Gy,scaled_region_dose_Gy_mass_normalized,relative_fraction_of_scored_edep,scaled_species_molecules
Species0.root,999.9990000000004,1,°OH^0,5110,100,135.94770723592586,192.3903789796504,1.3594770723592586,caseC_diffuse_0p19Gy_s_20s_full,2,nervous,Nervous system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,1669419294.092466,2.6747045853437227e-10,0.0335944833329285,16.56368953024352,0.0088406535086654,22695372.54472886
Species0.root,999.9990000000004,6,H2O2^0,3343,100,90.46744915081575,83.83171547933037,0.9046744915081576,caseC_diffuse_0p19Gy_s_20s_full,2,nervous,Nervous system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,1669419294.092466,2.6747045853437227e-10,0.0335944833329285,16.56368953024352,0.0088406535086654,15102810.509970091
Species0.root,999.9990000000004,1,°OH^0,7518,100,143.11396982207356,216.0741928932012,1.4311396982207356,caseC_diffuse_0p19Gy_s_20s_full,3,bodywall,Body wall muscle,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,3898331257.106548,6.245815251727958e-10,0.078447891974493,3.7269981153983145,0.0206441820985508,55790566.18859927
Species0.root,999.9990000000004,6,H2O2^0,4201,100,89.93939197154319,84.16679712936985,0.8993939197154319,caseC_diffuse_0p19Gy_s_20s_full,3,bodywall,Body wall muscle,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,3898331257.106548,6.245815251727958e-10,0.078447891974493,3.7269981153983145,0.0206441820985508,35061354.29678246
Species0.root,999.9990000000004,1,°OH^0,6800,100,146.48554886369465,220.8958535720324,1.4648554886369465,caseC_diffuse_0p19Gy_s_20s_full,4,digestive,Digestive system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,2458628286.555647,3.9391567924109127e-10,0.0494760946437135,1.0790495736049923,0.0130200249062404,36015351.4007909
Species0.root,999.9990000000004,6,H2O2^0,4061,100,88.47045864540101,79.48888057246211,0.8847045864540101,caseC_diffuse_0p19Gy_s_20s_full,4,digestive,Digestive system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,2458628286.555647,3.9391567924109127e-10,0.0494760946437135,1.0790495736049923,0.0130200249062404,21751597.21501345
Species0.root,999.9990000000004,1,°OH^0,13284,100,157.49261077124496,259.29266141890685,1.5749261077124497,caseC_diffuse_0p19Gy_s_20s_full,5,reproductive,Reproductive system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,4793615984.386188,7.680219522552457e-10,0.0964641135164703,4.122766642270279,0.0253852930306501,75495909.64157522
Species0.root,999.9990000000004,6,H2O2^0,6480,100,86.87841243023855,77.24002918647676,0.8687841243023855,caseC_diffuse_0p19Gy_s_20s_full,5,reproductive,Reproductive system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,4793615984.386188,7.680219522552457e-10,0.0964641135164703,4.122766642270279,0.0253852930306501,41646174.65236872
Species0.root,999.9990000000004,1,°OH^0,3184,100,123.47918264692451,158.83507653539175,1.2347918264692452,caseC_diffuse_0p19Gy_s_20s_full,6,excretory,Excretory system,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,336965058.6674574,5.3987754347143936e-11,0.0067809010517858,596.3949068158428,0.0017844476452068,4160817.0024830606
Species0.root,999.9990000000004,6,H2O2^0,2372,100,91.98888857993242,86.51781661561347,0.9198888857993244,caseC_diffuse_0p19Gy_s_20s_full,6,excretory,Excretory system,H₂O₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,336965058.6674574,5.3987754347143936e-11,0.0067809010517858,596.3949068158428,0.0017844476452068,3099704.1237091133
