object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
e3D,e3D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/e3D.stl,3040,3040,0,-0.0406083241105079,-3.445678234100342,0.5945448279380798,-0.0021916683763265,-3.082070589065552,0.6174606084823608,0.0384166538715362,0.36360764503479,0.022915780544281,False,True,True,3040
e1D,e1D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/e1D.stl,3392,3392,0,-0.036284189671278,-3.4603586196899414,0.5957270264625549,-0.0064532253891229,-3.140094041824341,0.6175223588943481,0.029830964282155,0.3202645778656006,0.0217953324317932,False,True,True,3392
e2V,e2V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/e2V.stl,4528,4528,0,-0.071652352809906,-3.463068962097168,0.5319565534591675,-0.002319173887372,-3.254366397857666,0.5726233124732971,0.0693331807851791,0.2087025642395019,0.0406667590141296,False,True,True,4528
pm1,pm1,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm1.stl,10048,10048,0,-0.0908567383885383,-3.4333317279815674,0.4710726141929626,0.0491371974349021,-3.0279691219329834,0.6085832118988037,0.1399939358234405,0.405362606048584,0.137510597705841,False,True,True,10048
pm2VR,pm2VR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm2VR.stl,4800,4800,0,-0.069953866302967,-3.426251173019409,0.5321440100669861,-0.0264597553759813,-3.2218196392059326,0.5888601541519165,0.0434941127896308,0.2044315338134765,0.0567161440849304,False,True,True,4800
pm2VL,pm2VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm2VL.stl,4608,4608,0,-0.0166751835495233,-3.4263370037078857,0.5327340960502625,0.0268459804356098,-3.222878217697144,0.5904794931411743,0.0435211658477783,0.2034587860107422,0.0577453970909118,False,True,True,4608
pm2D,pm2D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm2D.stl,4544,4544,0,-0.0400053523480892,-3.4236676692962646,0.5894641876220703,-0.0024872496724128,-3.214796543121338,0.6161019206047058,0.0375181026756763,0.2088711261749267,0.0266377329826354,False,True,True,4544
mc3DR,mc3DR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc3DR.stl,6992,6992,0,-0.1356070637702942,-2.5924620628356934,0.3674130439758301,-0.0406610891222953,-2.372154951095581,0.453348159790039,0.0949459746479988,0.2203071117401123,0.0859351158142089,False,True,True,6992
mc2V,mc2V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc2V.stl,6368,6368,0,-0.0384228862822055,-2.9254865646362305,0.3529045283794403,-0.0042360220104455,-2.5942420959472656,0.4883317947387695,0.0341868624091148,0.3312444686889648,0.1354272663593292,False,True,True,6368
mc2DR,mc2DR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc2DR.stl,6336,6336,0,-0.1056360453367233,-2.9196207523345947,0.4142108559608459,-0.0387938246130943,-2.591569662094116,0.5868954658508301,0.066842220723629,0.3280510902404785,0.1726846098899841,False,True,True,6336
mc1V,mc1V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc1V.stl,9024,9024,0,-0.0381374843418598,-3.425200700759888,0.4324530661106109,-0.0047961818054318,-2.92264461517334,0.5690494179725647,0.0333413034677505,0.5025560855865479,0.1365963518619537,False,True,True,9024
mc1DR,mc1DR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc1DR.stl,9312,9312,0,-0.106269434094429,-3.42278265953064,0.5361886620521545,-0.0301927328109741,-2.9174368381500244,0.6036245226860046,0.0760767012834549,0.5053458213806152,0.0674358606338501,False,True,True,9312
pm8,pm8,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm8.stl,896,896,0,-0.0987154394388198,-2.3809638023376465,0.2798269689083099,0.0559789128601551,-2.3561582565307617,0.4341747760772705,0.1546943485736847,0.0248055458068847,0.1543478071689605,True,True,True,896
mc3V,mc3V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc3V.stl,6176,6176,0,-0.044486578553915,-2.5955796241760254,0.2432462871074676,0.0014470145106315,-2.379489660263061,0.3929098546504974,0.0459335930645465,0.2160899639129638,0.1496635675430297,False,True,True,6176
pm7VL,pm7VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm7VL.stl,4624,4624,0,-0.0156191922724246,-2.4946553707122803,0.2458531260490417,0.1033602282404899,-2.374354362487793,0.4132184386253357,0.1189794242382049,0.1203010082244873,0.1673653125762939,False,True,True,4624
pm7D,pm7D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm7D.stl,5184,5184,0,-0.107918232679367,-2.481215000152588,0.3597705960273742,0.0657639652490615,-2.3702845573425293,0.4893617928028106,0.1736821979284286,0.1109304428100586,0.1295911967754364,False,True,True,5184
pm6VL,pm6VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm6VL.stl,5536,5536,0,-0.0183963850140571,-2.5954504013061523,0.2538049221038818,0.1008795052766799,-2.4084298610687256,0.4232611358165741,0.1192758902907371,0.1870205402374267,0.1694562137126922,False,True,True,5536
pm6D,pm6D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm6D.stl,1128,1128,0,-0.1019040569663047,-2.590765476226806,0.3770383298397064,0.0596473552286624,-2.399495840072632,0.4901110529899597,0.1615514159202575,0.1912696361541748,0.1130727231502533,False,True,True,1128
mc3DL,mc3DL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc3DL.stl,1748,1748,0,-0.0020482055842876,-2.5924315452575684,0.3673693835735321,0.0924277603626251,-2.372208833694458,0.4533934891223907,0.094475969672203,0.2202227115631103,0.0860241055488586,False,True,True,1748
pm6VR,pm6VR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm6VR.stl,5024,5024,0,-0.143575981259346,-2.595450162887573,0.2531652450561523,-0.0256464816629886,-2.408458709716797,0.4235136806964874,0.1179295033216476,0.1869914531707763,0.170348435640335,False,True,True,5024
pm5VL,pm5VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm5VL.stl,5008,5008,0,-0.0176171399652957,-2.92514967918396,0.353983461856842,0.0703414678573608,-2.592489719390869,0.556800901889801,0.0879586040973663,0.3326599597930908,0.2028174400329589,False,True,True,5008
pm5D,pm5D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm5D.stl,5376,5376,0,-0.0847551003098487,-2.9186325073242188,0.4128136038780212,0.041909072548151,-2.5908052921295166,0.6142057776451111,0.1266641765832901,0.3278272151947021,0.2013921737670898,False,True,True,5376
mc2DL,mc2DL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc2DL.stl,6336,6336,0,-0.0039244126528501,-2.919621467590332,0.4142108559608459,0.0630833953619003,-2.5915727615356445,0.586995005607605,0.0670078098773956,0.3280487060546875,0.172784149646759,False,True,True,6336
pm5VR,pm5VR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm5VR.stl,4368,4368,0,-0.1127952113747596,-2.924971103668213,0.3541973829269409,-0.0248316396027803,-2.592658281326294,0.5561738610267639,0.0879635736346244,0.3323128223419189,0.201976478099823,False,True,True,4368
pm4VL,pm4VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm4VL.stl,3376,3376,0,-0.0160750299692153,-3.04954481124878,0.4351933002471924,0.071332462131977,-2.919799327850342,0.5644072890281677,0.0874074921011924,0.1297454833984375,0.1292139887809753,False,True,True,3376
pm4D,pm4D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm4D.stl,3352,3352,0,-0.0848895236849784,-3.043001651763916,0.5312889814376831,0.0408937148749828,-2.916334867477417,0.6213424205780029,0.125783234834671,0.126666784286499,0.0900534391403198,True,True,True,3218
e3VL,e3VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/e3VL.stl,2736,2736,0,-0.0099470149725675,-3.4478354454040527,0.5128408074378967,0.0489971898496151,-3.089730262756348,0.5838468670845032,0.0589442029595375,0.3581051826477051,0.0710060596466064,False,True,True,2736
e1VL,e1VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/e1VL.stl,2624,2624,0,-0.0098198493942618,-3.462606906890869,0.5154579877853394,0.0419267229735851,-3.143465518951416,0.5843720436096191,0.0517465732991695,0.3191413879394531,0.0689140558242797,False,True,True,2624
Phar_Gland_g1_L,Phar_Gland_g1_L,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Phar_Gland_g1_L.stl,10176,10176,0,-0.0142345074564218,-2.85286021232605,0.3030652403831482,0.0319824740290641,-2.530062437057495,0.4892880022525787,0.0462169796228408,0.3227977752685547,0.1862227618694305,False,True,True,10176
Phar_Gland_g2_VL,Phar_Gland_g2_VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Phar_Gland_g2_VL.stl,1984,1984,0,-0.0128163900226354,-2.590960741043091,0.2710516154766083,0.052266638725996,-2.3846564292907715,0.4040462374687195,0.0650830268859863,0.2063043117523193,0.1329946219921112,True,True,True,1984
pm4VR,pm4VR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm4VR.stl,3392,3392,0,-0.1138570755720138,-3.0498287677764893,0.4348773658275604,-0.0258730910718441,-2.9194278717041016,0.5644342303276062,0.0879839807748794,0.1304008960723877,0.1295568645000457,False,True,True,3392
pm3VL,pm3VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm3VL.stl,6576,6576,0,-0.0184676758944988,-3.419351577758789,0.4720301032066345,0.0492414906620979,-3.04703688621521,0.5906681418418884,0.0677091628313064,0.3723146915435791,0.1186380386352539,False,True,True,6576
pm3D,pm3D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm3D.stl,5232,5232,0,-0.068312756717205,-3.4159183502197266,0.5463932156562805,0.0272904671728611,-3.044244766235352,0.6157834529876709,0.0956032276153564,0.371673583984375,0.0693902373313903,False,True,True,5232
mc1DL,mc1DL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/mc1DL.stl,9312,9312,0,-0.0114006362855434,-3.422827243804932,0.5362011790275574,0.0631276071071624,-2.917506217956543,0.6035539507865906,0.0745282471179962,0.5053210258483887,0.0673527717590332,False,True,True,9312
pm3VR,pm3VR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm3VR.stl,6320,6320,0,-0.091921366751194,-3.4193029403686523,0.4703682661056518,-0.0237209498882293,-3.046719789505005,0.5898585319519043,0.0682004168629646,0.3725831508636474,0.1194902658462524,False,True,True,6320
pm7VR,pm7VR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/pm7VR.stl,4768,4768,0,-0.1461051404476165,-2.494781494140625,0.2459446489810943,-0.0252264849841594,-2.375679016113281,0.4129047095775604,0.1208786517381668,0.1191024780273437,0.166960060596466,False,True,True,4768
vm1L_Ant,vm1L_Ant,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm1L_Ant.stl,576,576,0,0.0210130885243415,0.3645422458648681,-0.2215155810117721,0.1545574516057968,0.5471293926239014,-0.1702578663825988,0.1335443556308746,0.1825871467590332,0.0512577146291732,False,True,True,576
vm2R_Ant,vm2R_Ant,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm2R_Ant.stl,576,576,0,-0.1038216650485992,0.3939864039421081,-0.2824817597866058,-0.0116559825837612,0.5383912324905396,-0.1529406458139419,0.0921656787395477,0.1444048285484314,0.1295411139726638,False,True,True,576
vm2L_Post,vm2L_Post,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm2L_Post.stl,576,576,0,0.0137424878776073,0.5412086844444275,-0.1523945182561874,0.0862509831786155,0.7043797373771667,-0.0984479337930679,0.0725084990262985,0.1631710529327392,0.0539465844631195,False,True,True,576
vm1R_Ant,vm1R_Ant,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm1R_Ant.stl,704,704,0,-0.1568931639194488,0.3466046452522278,-0.2514635324478149,-0.0205182805657386,0.5469571352005005,-0.1705695390701294,0.1363748908042907,0.2003524899482727,0.0808939933776855,False,True,True,704
vm1R_Post,vm1R_Post,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm1R_Post.stl,704,704,0,-0.1747953593730926,0.550958514213562,-0.1694268882274627,-0.0191066414117813,0.6707482933998108,-0.0352110415697097,0.1556887179613113,0.1197897791862487,0.134215846657753,False,True,True,704
vm1L_Post,vm1L_Post,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm1L_Post.stl,704,704,0,0.0210679620504379,0.5505790710449219,-0.1699142456054687,0.1575567126274109,0.6716834306716919,-0.0298962295055389,0.1364887505769729,0.12110435962677,0.1400180160999298,False,True,True,704
vm2R_Post,vm2R_Post,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm2R_Post.stl,576,576,0,-0.1014875918626785,0.5414248704910278,-0.1521735936403274,-0.0114689841866493,0.7115099430084229,-0.099605768918991,0.0900186076760292,0.170085072517395,0.0525678247213363,False,True,True,576
vm2L_Ant,vm2L_Ant,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vm2L_Ant.stl,576,576,0,0.0127365607768297,0.4024156332015991,-0.2757580876350403,0.0928896367549896,0.5388345122337341,-0.1516061723232269,0.080153077840805,0.136418879032135,0.1241519153118133,False,True,True,576
Pharyn-Intest-Valve,Pharyn-Intest-Valve,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Pharyn-Intest-Valve.stl,4096,4096,0,-0.1091055795550346,-2.380722761154175,0.2609739601612091,0.0678585916757583,-2.283809185028076,0.4423901736736297,0.1769641637802124,0.0969135761260986,0.1814162135124206,False,True,True,4096
int1DL,int1DL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1DL.stl,2176,2176,0,-0.092747576534748,-2.3270082473754883,-0.0928492397069931,0.0595735497772693,-1.6283782720565796,0.4168213307857513,0.1523211300373077,0.6986299753189087,0.5096705555915833,True,True,True,2176
Anus,Anus,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Anus.stl,640,640,0,-0.045030977576971,3.8122079372406006,-0.0219384580850601,-0.0148654086515307,3.9890408515930176,0.0326665751636028,0.0301655679941177,0.176832914352417,0.0546050332486629,True,True,True,772
int9L,int9L,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int9L.stl,3008,3008,0,-0.0346252769231796,3.052457571029663,-0.189011737704277,0.1331721097230911,3.815728902816773,0.0486610829830169,0.1677973866462707,0.7632713317871094,0.237672820687294,False,True,True,3008
int8L,int8L,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int8L.stl,1856,1856,0,0.0590760894119739,2.386909484863281,-0.1752261668443679,0.1568200141191482,3.0585124492645264,0.1909406930208206,0.0977439284324646,0.6716029644012451,0.3661668598651886,False,True,True,1856
int7L,int7L,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int7L.stl,1856,1856,0,0.0597447156906127,1.7239519357681274,-0.0539794415235519,0.1736117154359817,2.428575277328491,0.4045467674732208,0.1138669997453689,0.7046233415603638,0.4585261940956116,False,True,True,1856
int6L,int6L,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int6L.stl,2624,2624,0,-0.015161745250225,1.0630781650543213,0.0698435381054878,0.178239032626152,1.7462464570999146,0.4593932628631592,0.1934007704257965,0.6831682920455933,0.3895497322082519,False,True,True,2624
int5L,int5L,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int5L.stl,2240,2240,0,-0.0154339149594306,0.3484422564506531,-0.0201446190476417,0.1873841285705566,1.0729292631149292,0.45517697930336,0.2028180360794067,0.7244870066642761,0.4753215909004211,False,True,True,2240
int4V,int4V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int4V.stl,2624,2624,0,-0.2299927026033401,-0.2963507771492004,-0.4967388808727264,0.2005452066659927,0.409651517868042,0.0497793480753898,0.4305379092693329,0.7060022950172424,0.5465182065963745,False,True,True,2624
int3V,int3V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int3V.stl,2064,2064,0,-0.2215181291103363,-0.9902821183204652,-0.580542802810669,0.0201295688748359,-0.2539945840835571,-0.3544481694698334,0.2416476905345916,0.736287534236908,0.2260946333408355,False,True,True,2064
int2D,int2D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int2D.stl,2240,2240,0,-0.2058012634515762,-1.688873291015625,-0.4126782715320587,0.0202635899186134,-0.9695866703987122,0.021719766780734,0.2260648608207702,0.7192866206169128,0.4343980252742767,False,True,True,2240
int1VR,int1VR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1VR.stl,2192,2192,0,-0.2014177739620208,-2.330918073654175,-0.2139334827661514,-0.0256795957684516,-1.6986689567565918,0.327288806438446,0.1757381856441497,0.632249116897583,0.5412222743034363,False,True,True,2192
int1VL,int1VL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int1VL.stl,2176,2176,0,-0.0922595411539077,-2.330840826034546,-0.2138935178518295,0.0573660843074321,-1.6985173225402832,0.3273660242557525,0.1496256291866302,0.6323235034942627,0.5412595272064209,False,True,True,2176
int4D,int4D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int4D.stl,2624,2624,0,-0.2300170511007309,-0.3373119235038757,-0.3508315682411194,0.2004372775554657,0.3778804838657379,0.126779168844223,0.4304543137550354,0.715192437171936,0.4776107370853424,False,True,True,2624
int6R,int6R,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int6R.stl,2624,2624,0,-0.2032461315393448,1.0630028247833252,0.0689557418227195,0.0821920409798622,1.7470169067382812,0.4594264328479767,0.2854381799697876,0.684014081954956,0.3904706835746765,False,True,True,2624
int5R,int5R,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int5R.stl,2240,2240,0,-0.2212302535772323,0.348629891872406,-0.0199816040694713,-0.0150497928261756,1.0729503631591797,0.4552102088928222,0.206180453300476,0.7243204712867737,0.4751918017864227,False,True,True,2240
vpi3_V,vpi3_V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi3_V.stl,1888,1888,0,-0.1078694015741348,-2.369174003601074,0.2649162113666534,0.0647247061133384,-2.2870137691497803,0.3542819023132324,0.1725941002368927,0.0821602344512939,0.0893656909465789,False,True,True,1888
vpi3_D,vpi3_D,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi3_D.stl,1888,1888,0,-0.1078694388270378,-2.361979484558105,0.3061026930809021,0.0647246986627578,-2.284422874450684,0.4384939670562744,0.1725941300392151,0.0775566101074218,0.1323912739753723,False,True,True,1888
vpi2_DL,vpi2_DL,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_DL.stl,1872,1872,0,-0.0214703939855098,-2.368827104568481,0.3023605048656463,0.0600281246006488,-2.2872989177703857,0.4375970959663391,0.0814985185861587,0.0815281867980957,0.1352365911006927,False,True,True,1872
vpi2_V,vpi2_V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_V.stl,2272,2272,0,-0.1031750813126564,-2.3750979900360107,0.2775791883468628,0.0600281432271003,-2.2888901233673096,0.3550555408000946,0.1632032245397567,0.0862078666687011,0.0774763524532318,True,True,True,2272
vpi2_DR,vpi2_DR,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi2_DR.stl,1872,1872,0,-0.1031750962138176,-2.368813753128052,0.302389919757843,-0.0216942951083183,-2.2872989177703857,0.4375970959663391,0.0814808011054992,0.081514835357666,0.1352071762084961,False,True,True,1872
vpi1,vpi1,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/vpi1.stl,8192,8192,0,-0.0977358147501945,-2.3796911239624023,0.2819547653198242,0.0545910783112049,-2.2854506969451904,0.4339670836925506,0.1523268967866897,0.0942404270172119,0.1520123183727264,True,True,True,8192
int9R,int9R,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int9R.stl,3008,3008,0,-0.0623752102255821,3.0524792671203613,-0.1890358030796051,0.0594915896654129,3.815419435501098,0.0485774502158165,0.121866799890995,0.7629401683807373,0.2376132607460022,False,True,True,3008
int8R,int8R,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int8R.stl,1856,1856,0,-0.0408622063696384,2.3871519565582275,-0.1749727129936218,0.0596985630691051,3.0582644939422607,0.1907336711883545,0.1005607694387435,0.6711125373840332,0.3657063841819763,False,True,True,1856
int2V,int2V,DigestiveSystem,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/int2V.stl,1856,1856,0,-0.2055625021457672,-1.752837300300598,-0.5562887191772461,0.0200823694467544,-0.9832580089569092,-0.1007131189107894,0.2256448715925216,0.769579291343689,0.4555755853652954,False,True,True,1856
