object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
WuBody,WholeBodyEnvelope,whole_body_parent,/home/asunkari/ros-worm/wu_c_elegans_mesh_model/split_adult_stls/Reproductive_system.stl,24488,24488,0,-0.03912299871444702,-0.49983900785446167,-0.09197399765253067,0.039340000599622726,0.5001599788665771,0.08867499977350235,0.07846299931406975,0.9999989867210388,0.18064899742603302,False,True,True,24488
WuDigestive,DigestiveSystem,DigestiveSystem,/home/asunkari/ros-worm/wu_c_elegans_mesh_model/split_adult_stls/Reproductive_system_1.stl,10236,10236,0,-0.025366999208927155,-0.4591900110244751,-0.07305700331926346,0.02932799980044365,0.49830499291419983,0.0811230018734932,0.054694999009370804,0.9574950039386749,0.15418000519275665,False,True,True,10236
WuReproductive,ReproductiveSystem,ReproductiveSystem,/home/asunkari/ros-worm/wu_c_elegans_mesh_model/split_adult_stls/Reproductive_system_2.stl,24476,24476,0,-0.030163999646902084,-0.40515100955963135,-0.07792700082063675,0.03224800154566765,0.3409990072250366,0.048757001757621765,0.06241200119256973,0.746150016784668,0.12668400257825851,False,True,True,24476
