object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after
WholeBodyEnvelope,WholeBodyEnvelope,whole_body_parent,/home/asunkari/ros-worm/openworm_geometry/compartment_pipeline/non_nervous_priority_bake/debug_simple_safe_body_envelope_ellipsoid.stl,22282,22282,0,-0.3074249923229217,-3.607040882110596,-0.7212560176849365,0.305754005908966,4.625202178955078,0.7010849714279175,0.6131789982318878,8.232243061065674,1.422340989112854,False,True,True,22282
ExcretorySystem,ExcretorySystem,ExcretorySystem,/home/asunkari/ros-worm/openworm_geometry/compartment_pipeline/non_nervous_priority_bake/resolved_stls/ExcretorySystem_resolved.stl,24842,24842,0,-0.2890830934047699,-3.416589498519897,-0.4418316781520843,0.2704866230487823,4.031525135040283,0.5737214684486389,0.5595697164535522,7.448114633560181,1.0155531466007233,False,True,True,24842
