file,time_ns,speciesID,speciesName,number,nEvent,sumG,sumG2,meanG_molecules_per_100eV,run_name,region_id,region_key,region_label,species_label,case,source_geometry,condition_label,dose_rate_Gy_s,pulse_s,nominal_total_dose_Gy,scaled_region_energy_eV,scaled_region_energy_J,scaled_energy_fraction_equivalent_Gy,scaled_region_dose_Gy_mass_normalized,relative_fraction_of_scored_edep,scaled_species_molecules
Species0.root,999.9990000000004,5,H_2^0,3529,100,72.08863569047121,53.59701730822887,0.720886356904712,caseB_focused_1p0Gy_s_10s_full,4,digestive,Digestive system,H₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,15309304761.841732,2.4528210372207756e-09,0.308076098964703,6.718989961104196,0.0308076098964703,110362689.36508046
Species0.root,999.9990000000004,6,H2O2^0,4392,100,92.5650878126045,89.21228945318236,0.9256508781260452,caseB_focused_1p0Gy_s_10s_full,4,digestive,Digestive system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,15309304761.841732,2.4528210372207756e-09,0.308076098964703,6.718989961104196,0.0308076098964703,141710713.96298045
Species0.root,999.9990000000004,1,°OH^0,9932,100,156.44468266058092,251.53790761090465,1.5644468266058091,caseB_focused_1p0Gy_s_10s_full,5,reproductive,Reproductive system,•OH,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,5475469817.682789,8.772669802063604e-10,0.11018536815827,4.709197480279784,0.011018536815827,85660813.80449727
Species0.root,999.9990000000004,3,e_aq^-1,9546,100,151.23803173309352,235.40644759318485,1.5123803173309351,caseB_focused_1p0Gy_s_10s_full,5,reproductive,Reproductive system,e⁻aq,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,5475469817.682789,8.772669802063604e-10,0.11018536815827,4.709197480279784,0.011018536815827,82809927.80403054
Species0.root,999.9990000000004,4,H^0,4668,100,75.5259321688397,58.44568108784537,0.755259321688397,caseB_focused_1p0Gy_s_10s_full,5,reproductive,Reproductive system,H•,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,5475469817.682789,8.772669802063604e-10,0.11018536815827,4.709197480279784,0.011018536815827,41353996.20428394
Species0.root,999.9990000000004,5,H_2^0,4414,100,71.65160525818825,52.92554634653816,0.7165160525818826,caseB_focused_1p0Gy_s_10s_full,5,reproductive,Reproductive system,H₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,5475469817.682789,8.772669802063604e-10,0.11018536815827,4.709197480279784,0.011018536815827,39232620.19797312
Species0.root,999.9990000000004,6,H2O2^0,5325,100,86.65857126077631,76.42434435560591,0.8665857126077632,caseB_focused_1p0Gy_s_10s_full,5,reproductive,Reproductive system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,5475469817.682789,8.772669802063604e-10,0.11018536815827,4.709197480279784,0.011018536815827,47449639.13818938
Species0.root,999.9990000000004,1,°OH^0,851,100,113.49262015904446,142.8030827278719,1.1349262015904449,caseB_focused_1p0Gy_s_10s_full,6,excretory,Excretory system,•OH,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,211809414.0866549,3.393560941108689e-11,0.0042623371231369995,374.8817645261936,0.0004262337123137,2403880.5379046495
Species0.root,999.9990000000004,3,e_aq^-1,1140,100,152.03476731058834,244.2005636883398,1.5203476731058834,caseB_focused_1p0Gy_s_10s_full,6,excretory,Excretory system,e⁻aq,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,211809414.0866549,3.393560941108689e-11,0.0042623371231369995,374.8817645261936,0.0004262337123137,3220239.4984856634
Species0.root,999.9990000000004,4,H^0,627,100,83.6191220208236,81.47726017889913,0.836191220208236,caseB_focused_1p0Gy_s_10s_full,6,excretory,Excretory system,H•,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,211809414.0866549,3.393560941108689e-11,0.0042623371231369995,374.8817645261936,0.0004262337123137,1771131.724167115
Species0.root,999.9990000000004,5,H_2^0,543,100,72.41656021899075,58.60457810291916,0.7241656021899076,caseB_focused_1p0Gy_s_10s_full,6,excretory,Excretory system,H₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,211809414.0866549,3.393560941108689e-11,0.0042623371231369995,374.8817645261936,0.0004262337123137,1533850.9190155396
Species0.root,999.9990000000004,6,H2O2^0,770,100,102.69014985013423,112.79825017563378,1.0269014985013425,caseB_focused_1p0Gy_s_10s_full,6,excretory,Excretory system,H₂O₂,Focused X-ray response,Focused beam,Focused beam: 1 Gy/s × 10 s,1.0,10.0,10.0,211809414.0866549,3.393560941108689e-11,0.0042623371231369995,374.8817645261936,0.0004262337123137,2175074.047222773
Species0.root,999.9990000000004,1,°OH^0,4963,100,130.5226685465111,184.06709157371017,1.3052266854651111,caseC_diffuse_0p19Gy_s_20s_full,1,body,Residual body envelope,•OH,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,175677416724.51172,2.8146625219749348e-08,3.5352365154806082,3.8948803124787204,0.9303253988106864,2292988523.424075
Species0.root,999.9990000000004,3,e_aq^-1,4921,100,137.47737820682858,199.4202202935059,1.3747737820682857,caseC_diffuse_0p19Gy_s_20s_full,1,body,Residual body envelope,e⁻aq,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,175677416724.51172,2.8146625219749348e-08,3.5352365154806082,3.8948803124787204,0.9303253988106864,2415167066.1434326
Species0.root,999.9990000000004,4,H^0,2572,100,76.72640794579567,61.53526077371729,0.7672640794579567,caseC_diffuse_0p19Gy_s_20s_full,1,body,Residual body envelope,H•,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,175677416724.51172,2.8146625219749348e-08,3.5352365154806082,3.8948803124787204,0.9303253988106864,1347909714.2468433
Species0.root,999.9990000000004,5,H_2^0,2419,100,75.19936084534258,59.70355344029425,0.7519936084534258,caseC_diffuse_0p19Gy_s_20s_full,1,body,Residual body envelope,H₂,Diffuse dose-response,Diffuse field,Diffuse field: 0.19 Gy/s × 20 s,0.19,20.0,3.8,175677416724.51172,2.8146625219749348e-08,3.5352365154806082,3.8948803124787204,0.9303253988106864,1321082945.264418
