object_name,safe_name,category_guess,stl_path,raw_triangles,exported_triangles,skipped_degenerate,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,repair_used_meshfix,repair_watertight_after,repair_winding_after,repair_faces_after,compartment,geometry_role,role_note,validator_category
Cuticle,Cuticle,whole_body,/home/asunkari/ros-worm/openworm_geometry/object_stls_repaired_meshfix_defective/stl/Cuticle.stl,32096,32096,0,-0.3074254095554352,-3.527811050415039,-0.7171018123626709,0.3057541251182556,4.625528812408447,0.6913139820098877,0.6131795644760132,8.153339385986328,1.4084157943725586,False,True,True,32096,whole_body,physical_parent,outer body contour / parent volume,whole_body
