file,faces,verts,watertight,winding,euler,components,volume,area,span_x,span_y,span_z,min_face_area,p01_face_area,median_face_area,min_edge,p01_edge,median_edge
baked_priority_meshes_test/NervousSystem_baked_union.stl,1355686,676952,False,False,-3677,54,0.008704716680925246,4.582837189658877,0.5660369992256165,7.978578090667725,1.320024311542511,5.551115123125783e-17,7.912073844444233e-12,9.71187476935522e-07,8.381903171539307e-09,2.6410664582034337e-06,0.0028868367981166685
baked_priority_meshes_test/NervousSystem_concat_no_global_process.stl,1456886,719962,False,True,327,6255,0.010351544073914273,7.141221364914607,0.5660369992256165,7.978578090667725,1.320024311542511,2.0804392682011287e-12,1.2292350010345672e-07,1.9251984856821894e-06,9.5367431640625e-07,0.00019890746207198802,0.004195452073318295
baked_priority_meshes_test/NervousSystem_concat_oriented.stl,1456886,719962,False,True,327,6255,0.010351544073914273,7.141221364914607,0.5660369992256165,7.978578090667725,1.320024311542511,2.0804392682011287e-12,1.2292350010345672e-07,1.9251984856821894e-06,9.5367431640625e-07,0.00019890746207198802,0.004195452073318295
baked_priority_meshes_test/NervousSystem_concat.stl,1456886,719962,False,True,327,6255,0.010351544073914273,7.141221364914607,0.5660369992256165,7.978578090667725,1.320024311542511,2.0804392682011287e-12,1.2292350010345672e-07,1.9251984856821894e-06,9.5367431640625e-07,0.00019890746207198802,0.004195452073318295
baked_priority_meshes_test/NervousSystem_raw_binary_concat.stl,1456886,719962,False,True,327,6255,0.010351544073914273,7.141221364914607,0.5660369992256165,7.978578090667725,1.320024311542511,2.0804392682011287e-12,1.2292350010345672e-07,1.9251984856821894e-06,9.5367431640625e-07,0.00019890746207198802,0.004195452073318295
