axis,radius_units,radius_um,count
-3.5724319553375246,0.05105810215577107,5.105810215577107,406
-3.544805746078491,0.06994328998293411,6.994328998293412,114
-3.517179536819458,0.07178172613644426,7.178172613644426,96
-3.489553327560425,0.09604437591712142,9.604437591712141,77
-3.4619271183013915,0.08891852304849572,8.891852304849571,69
-3.434300909042358,0.09609049437083748,9.609049437083748,70
-3.4066746997833253,0.10184886830378546,10.184886830378547,61
-3.3790484905242923,0.12571412241351687,12.571412241351688,59
-3.3514222812652585,0.11575969514495346,11.575969514495347,57
-3.3237960720062256,0.11803909599631836,11.803909599631837,48
-3.2961698627471927,0.14587148896770652,14.587148896770652,47
-3.268543653488159,0.14797463193280747,14.797463193280747,42
-3.240917444229126,0.1467119275925132,14.67119275925132,34
-3.213291234970093,0.16262000796882498,16.262000796882496,36
-3.1856650257110593,0.1651213865166609,16.51213865166609,31
-3.1580388164520263,0.1546340799758237,15.46340799758237,32
-3.1304126071929934,0.15122836957803001,15.122836957803,30
-3.1027863979339596,0.1658128664397183,16.58128664397183,30
-3.0751601886749267,0.16298628835608825,16.298628835608824,27
-3.0475339794158938,0.1938382427323257,19.38382427323257,18
-3.01990777015686,0.17415160400492283,17.415160400492283,21
-2.992281560897827,0.21585774260489748,21.58577426048975,27
-2.964655351638794,0.18577829583531766,18.577829583531766,25
-2.9370291423797603,0.212777897922411,21.2777897922411,23
-2.9094029331207274,0.1895159587038101,18.95159587038101,15
-2.8817767238616945,0.21125072373245152,21.125072373245153,26
-2.854150514602661,0.19420852701271377,19.420852701271375,24
-2.8265243053436278,0.25538726224375685,25.538726224375687,21
-2.798898096084595,0.23545086764336567,23.545086764336567,20
-2.771271886825562,0.3132295922537019,31.32295922537019,28
-2.743645677566528,0.28023765305377185,28.023765305377186,32
-2.716019468307495,0.33953392048585207,33.95339204858521,34
-2.6883932590484623,0.39765138070810296,39.765138070810295,50
-2.6607670497894285,0.39862339018292525,39.86233901829252,62
-2.6331408405303955,0.0996648302433371,9.96648302433371,236
-2.6055146312713626,0.11349946588806152,11.349946588806151,237
-2.577888422012329,0.4125464228071728,41.25464228071728,46
-2.550262212753296,0.3165282901028944,31.65282901028944,28
-2.522636003494263,0.3025164829180171,30.251648291801708,24
-2.495009794235229,0.2320695592578574,23.206955925785742,21
-2.4673835849761963,0.2785001780923546,27.85001780923546,28
-2.4397573757171633,0.27921393349262746,27.921393349262747,19
-2.4121311664581295,0.29586459832463113,29.586459832463113,20
-2.3845049571990966,0.24888268508296585,24.888268508296584,27
